listing_id,id,date,reviewer_id,reviewer_name,Comments
7.52E+17,8.49E+17,,61965548,Greg,"We stayed here for 2 1/2 months and it certainly is a great setup. The location is great as it's less than a mile to the business districts in Ballard, Wallingford and Fremont. Lots of great restaurants and activities nearby and even walkable if you prefer. The apartment had everything we need. The kitchen was well stocked and had everything we need to cook three meals a day. This location also only has street parking but we never had an issue finding a spot as the side street it is off of had very few cars parked there.<br/>The host, Rachel, was awesome. Although it's a basement apartment with the host living in the house above - we did not have any issues with noise. In fact, we did not even see her until the end of our stay. She was responsive to any needs and genuinely wanted our feedback on amenities, kitchen supplies, etc. <br/>I would strongly recommend this apartment. It's a great location and great setup. After living there for 2.5 months, it definitely felt like home."
1125133,4486644,,6201010,Janet,"On the plus side, the apartment is just a couple of blocks from the university. It is in a very quiet building and there was free parking available on site, though I don't believe that it is always available. There were, however, a few drawbacks. There were no towels of any kind, there was almost no furniture, and the overall feel was somewhat dingy. There was also a 20 dollar cleaning deposit which was not mentioned until after we booked the room."
19414289,293128135,,62012193,Jes,"this place was fantastic! Haley was kind, responsive, and accommodating. The place is very comfortable with a nice tv/sound set up for movies, comfortable furnature, and a nice bathroom. There was a grocery store and restaurants nearby, and it was easy to take the bus downtown. We loved our stay!"
552325,6069447,,6201342,Jonathan,"We enjoyed our month long stay here. The apartment was comfortable and well equipped. The patio facing portage bay was an especially nice place for an evening meal. It was a short walk (15 minutes) or bike ride (5 minutes) to the U. Washington. Getting to downtown Seattle by bus was also very easy (typically not more than 30 minutes door to door regardless of the time of day).<br/><br/>We had a few hicups but Tara and Dan were very responsive and really went the extra mile to make our stay as comfortable as possible.<br/>"
4599119,25631695,,6211900,Adam,"Paige was great, very patient with my questions both before and during my stay. The space is just fantastic for my wife and I, for its decor, furnishings and location, when we come to Seattle."
5969069,31066813,,6212486,Nigel,"The accommodation was exactly as described, if not more impressive! The area is a beautiful residential neighbourhood, with lots of trees, flowers, etc. It's also a very quiet area.<br/><br/>Adam is a great host. He is fast w/ his responses and provided helpful guidance. Upon my arrival at the location, Adam met me in person and walked me around the apt. <br/><br/>As mentioned, the accommodation is amazing. Spacious and modern - incl. a large washer and dryer (separate units) that worked very well. The kitchen is also fully equipped with modern equipment and beautiful plates, cutlery, etc. All that you would need was provided for.<br/><br/>There is a large Safeway about 10mins walk away and there are bus stops close by (I mainly used Uber and it was very easy for them to find the location).<br/><br/>The private garden was great to sit out in during the afternoons and enjoy the sun and peace."
17243214,134336769,,62171347,Alfred,"Ted’s place was very spacious! Lovely apartment that was not too far from downtown. Had everything that we needed: utensils, towels, shampoo, conditioner, sleeping space, and the best part was Chromecast. It was great being able to cast music, YouTube, Netflix, etc to the TV - everything was all set up. Ted was quick to respond to our questions and had very detailed instructions for checking in. The entire process was very easy and hassle-free. One thing to note is that the shower water was on the chillier side. The air mattress is very comfortable and has plenty of room (it's a queen size), but it might be a good idea to bring it upstairs - the grate on the main floor makes a slight clicking noise. There is plenty of parking space both in the garage, in the driveway, and street parking outside."
17589837,147082543,,621853,Sesha,"LUXURIOUS! PERFECT LOCATION! AMAZING HOST! Let me explain:<br/>I still can't believe this is a basement apartment. The space is bright, big, comfy, and fully equipped with EVERYTHING. I parked for free in Seattle (for real), walked to grocery store (high end grocery open 24hrs) and restaurants, and had bomb coffee at Seattle Sunshine Coffee (thanks for the recommendation Lori!) that I walked to. <br/> <br/>Communication with Lori was quick and thoughtful. She sent me details on what to expect on arrival and where to eat (bonus!). I had no questions or hesitations on where to go because of Lori's attention to detail. Having a private entrance is so important to me, however, I arrived a little earlier than expected and I got to meet Lori. She is such a sweet and kind host. She was eager to make sure I was comfortable and had everything I needed. We ended up chatting for a while. I learned that Lori designed the space and actually did most of the remodel herself! She takes pride in her property and it shows. <br/>I love the Seattle decor! Everything in this place is luxury. A lot of people who rent their space usually go a little cheaper on some items. The towels are quality, the bed is to die for (I got to adjust it how I wanted it), fire place made it extra cozy, TWO bathrooms, granite counter tops, quality appliances, Nespresso machine (omg, they even provided the pods!), the desk was a nice touch because I always have my laptop with me, and CLEAN SPACE! I honestly didn't want to leave.<br/>I highly recommend staying here! It's truly five stars across the board from host to space. Thank you Lori, I will be back with a longer stay next time!"
5832908,66275076,,62201044,??,"It was a very good!!! It's containing microwave, refrigerator, and perpect clean bathroom. Especially in room, The temperature is too warm! I didn't feel cold. If you choose this room, you can be great satisfied"
6657574,41036150,,622349,Josh,"Elizabeth is wonderful, welcoming and very accommodating. The space and room is perfect, private and comfortable. And, the location is close to tons of fun stuff and minutes to Ballard, but a few minutes away that the location is quite. Highly recommended."
24443627,256414114,,62272613,Aubrie,Very clean and spacious. Excellent kitchen if you plan to stay in to eat.
18331755,182051555,,62310578,Katie,"My roommate and I stayed in Kimberley's place for 30 days while we were out in Seattle for the summer interning. It was a lovely place with plenty of space and in a great location! The kitchen was great for cooking and the living area had a good sized TV and a large, comfortable couch. The bedrooms were also fairly large and had extremely comfortable queen beds. We were just a couple blocks away from all the main bars in Capitol Hill, but we were far enough away that it was still quiet in the area at night. We had a great stay, and I would highly recommend Kimberley's place!"
45508064,702204830,,62337891,Ashley,"Stylish, clean space. Minimalistic and perfect for longer stays. Home away from home ?"
13033238,79083597,,62339170,Aaron,Everything is clean and comfortable.
51635210,4.33E+17,,62342195,Kyle,"This place is perfect. Clean, amazing area and gracious hosts. Couldn’t ask for a better spot!"
36286516,7.03E+17,,623910,Michele,"In one word, Perfection! <br/>This home exceeded our expectations! We didn’t want to leave. <br/>This beautiful home was filled with anything you may need. <br/>The location and views can’t be beat!"
20029802,184420877,,62448143,Christian,"Amazing apartment! Beautiful, spotless and great access to public transit lines."
2391699,13639510,,6245026,Jack,"Sandy was by far the best AirBNB host I have had to date and I suspect will have. Her home is very comfortable, she is very welcoming and I couldn't have had better suggestions of what to see and do in and around Seattle. And on top of all that we went trail walking on my last day and talked non-stop about everything from philosophy to dog food. Thank you Sandy!!"
23699282,273931072,,62468855,Greg,A must stay. The place was beautiful and close in to Downtown. I liked the personal letter too. Great place!
33988269,463626312,,62573934,Roxie,"What a terrific place! Beautifully decorated, comfortable and clean with many homely touches. Super clean with well stocked kitchen and complimentary tea/coffee. Comfortable beds and plenty of fresh linens made this an easy place to call home. Parking right in front of the building was a big plus. I would definitely stay again. Thank you, Alex, for an awesome stay!"
22736809,240726530,,62674852,Julie,"Casa Fremont was such a fun place to stay! Amazing location within walking distance to downtown Fremont shops, restaurants, Sunday Market, and the Fremont Troll. Just a short drive to Queen Anne, downtown, and SPU (less than 5 minutes). Clean place with fun artwork and a beautiful backyard! We would definitely stay here again when visiting Seattle."
33738155,454625369,,62701450,Damarys,"Amazing find and experience.<br/>Carlos was always quick to respond and very friendly. <br/>Location doesn’t get any better. <br/>Gorgeous apartment. Loved all the little details. <br/>Sparkling clean!<br/>Loved the local coffee with French press, and other treats. <br/>Very easy check-in and check-out. <br/>Highly recommend you book with Carlos!"
16218478,122038118,,62708658,Bintou,Tri was super friendly and helpful. Location is perfect. Apartment looks even better in person. Would definitely stay at this Airbnb next time I visit Seattle. Thanks for making our Seattle trip a very memorable one.
5686435,34973050,,6278975,Tisha,"This is a Beautiful Queen Anne Home indeed. My family and parents (2 couples and 1 baby) LOVED this home. It is simultaneously beautiful and comfortable. <br/><br/>The neighborhood is peaceful and sweet, and only a couple blocks from Macrina Bakery, Ken's Market, and other niceties. <br/><br/>Jennifer was the perfect hostess - reliable, prompt, sweet, and generous. She shared her home without reservation, even offering up her children's toys for play. We will try to stay here again on future visits to Seattle."
26441475,354123731,,62799074,Lindsey,"This place is incredible, immaculate if you will. I’ve never felt so welcomed at an AirBnB before. My dog, Murphy, and myself travel all over the US while I work as a travel nurse. AirBnB is our most frequently used housing search tool. We definitely found a gem inTracy & Quinn’s spot. It’s beautifully furnished, tastefully decorated, and all essentials are provided. The gas stove is a fantastic bonus. Tracy is always available to answer questions/help with anything that might come up."
49907715,763849841,,62818772,Sisi,"I had a wonderful stay at Viet's. Everything was so clean and smelled great. I booked last minute, Viet responded to my messages immediately after I asked if I could check in earlier and let me check in early for free. There was even a squatty potty in the bathroom. Such a great place to rest and relax after a long day of traveling!"
1686930,7931781,,6284522,Lisa,"If you have up to 4 people coming to Seattle, this is a great place to stay. Everything in this apartment is so comfortable, especially the beds. There are two soft arm chairs in the living area which I loved. The kitchen is surprisingly big and we found it was really convenient having the laundry for our use. Even with 4 guests we never felt cramped here, it's very spacious except for the bathroom, but it still has everything you need. Despite being a basement apartment there is loads of natural light, and you have so much privacy it's as if you are in a stand alone house. This location is also an added bonus, you can walk into town within 20 minutes and taxi back (it's a steep hill!) <br/>I really recommend this place if you want a modern and very comfortable place to stay in a great part of town."
30815319,360786417,,62976857,David,"As described, a very cozy, clean, and comfortable place to stay in West Seattle. Nicely decorated with a well equipped kitchen. We walked to the Alaska Junction for eating out, shopping, the bus to downtown Seattle, or a shuttle to the West Seattle water taxi. Alki Beach is also close by (about 2 miles) and easy to get to. If there was anything we needed, Renate was very accommodating. We would definitely stay here again. Thank you. Dave & Jan Miller"
35642589,492942077,,63085008,Jasmina,"Alec replied very fast and friendly to my questions. The apartment is cozy with nice little details. We even got fresh flowers! On top of that, it is very inexpensive for what it offers! The bus stop is also close by and you can be in the city center within 30min."
41237942,619205418,,63119540,Arlo,"This place is awesome! Can’t beat the location; especially when it gets to be summertime! It’s a short walk from a lot of great restaurants and a really nice surfing beach, Alki Beach. Janae was very sweet and helpful and the place is really nice and cozy with a private patio, mini fridge and dishwasher."
50029221,765157165,,63143680,Steven,"Seems like a work in progress. This place looked like a construction zone on the outside, complete with the two guys working in the upstairs apartment making noise all day. The inside of the unit was a cheap remodel with floors that had not been cleaned and showers that wouldn't get hot.<br/>On the other hand, the location was close to downtown and Capitol Hill and the property management was quick to respond. If they take the time to fix the issues this will be a nice place to stay."
51901364,5.96E+17,,63246290,Brigitte,This place was in a great location within Ballard. <br/>Issues were cleanliness/missing blinds/holes within the Airbnb and also there were apparently break-in’s so I would be careful with parking your car on the street. <br/>It may look big but it’s super small so just be prepared.
18504533,152327423,,63263577,Rebecca,"An excellent get away for a girls weekend (2-4 people). The interior is very cute, charming, and clean. The host is very nice and accommodating. The location is great for people who would rather walk through parks than go out and party. Being next to Discovery Park is great, and you are a short walk from the Ballard Locks. Definitely would recommend!"
40236812,595280279,,63372767,Gwen,This was a cozy space in a great neighborhood. My friend and I were able to walk to the international district and the market. Trader Joe’s is also in walking distance. Thank you for the stay!
7264708,68012679,,63442044,Andrew,"This was our families first adventure with AirBnb and we were not disappointed. Kristen went above and beyond our expectations and we were thrilled to have picked such a place to stay. Her communication was excellent and appropriate, helpful and informed. She had fresh flowers out for us, even bought Easter eggs and had candy for my children - what a treat! Towels a plenty and a refrigerator with a few necessities to keep us going on our first day into town. One extra plus was a bottle of wine for my wife and I. Truly, Kristen has mastered the art of hospitality and her guests are treated like royalty.<br/><br/>The highlight of our stay was the view. We had 3 clear days and nights and there is a clear shot from the kitchen and bedroom straight to downtown and the space needle. Any couple would truly enjoy a moment of relaxation with the view.<br/><br/>The kitchen was well stocked with utensils, cups, glasses, wine openers, pots, pans, etc. While we didn't use much of this, anybody looking for a night in, will have what they need. The backyard was private, well decorated and once again had the view. <br/><br/>The decor inside was just like the pictures and was perfect for our family. The blue room was slightly crowded if you needed to use the heater, but was appropriate for our two kids and worked just fine.<br/><br/>Anybody looking for a stay in Seattle will not be disappointed with the location, views, hospitality and accessibility of all that Seattle has to offer. A gem for the price.<br/><br/>Thanks Kristen for the opportunity to stay with you."
49180387,756212495,,63517919,Michelle,"Ying's place was absolutely gorgeous! HIGHLY RECOMMEND HONESTLY<br/>My family and I (6 total) had enough personal space, but also a HUGE common space. The place had everything we needed (cleaning products, towels, etc. honestly anything you can think of). The listing is more residential, but it was no issue for us to go into the central city center by bus which was only a block away. <br/>The extra bathrooms definitely was a huge advantage for a big party and everything was EXTREMELY CLEAN! Ying was also super accommodating with checkin/check out times and the process. If I ever do come back to Seattle, I would love to stay here again."
34397966,452729698,,63619244,Carl,"Shane’s place is centrally located, comfortable, and brand new. Shane was kind and responsive. The roof deck is absolutely beautiful! <br/>Besides the roof deck and gym, note that this listing is only for a bedroom and private bathroom, not access to living room or kitchen. <br/>Shane’s place is a great value and very clean."
42613276,640611775,,63805147,Tony,I’ve enjoyed my stay and reccomends Karen’s place as first pick when you’re visiting the area. Close to everything and super clean. Host was very tentative to anything I needed and communication is great. Thank you for having us!
33079261,445178428,,63813525,Jessica,"Beautiful space. Quiet and really nice neighborhood. Loved the access to Netflix and the separation of certain spaces were really nice. The main floor is beautiful and felt like home. Major plus- beds are very comfortable and sheets and pillows are clean!!! Would def come back because it was a convenient location to downtown without being in the city. Great experience, quick responses to needs from host, our family had a wonderful experience- will be back when we’re in the area."
11398085,72770385,,63813712,Peter,Kathy and Dan were great hosts! It was our first time in Seattle and they were kind enough to give us pointers on where to go when and even some of the cool local spots they love. The apartment is great and that bed is what dreams are made of.
50658555,4.26E+17,,63913785,Meghan,"I can’t recommend this adorable house and Bonnie as a host enough! The house was super clean, and had everything we could need. My five year old son was with us and he loved getting to meet the animals, pick blueberries, and play with the Legos. This is a great spot for families with kids and Bonnie was super helpful and enthusiastic about giving us tips on food, local sites, playgrounds, and more. I hope we get to stay here again in the future. The location is also a very convenient jumping off point for any adventure in Seattle, but in a nice quiet neighborhood, which was great for us."
387078,3141962,,6394536,Aaron,The property was fantastic - just as described. Nick was very helpful upon our arrival and referred some great spots nearby for food and drinks. Would definitely stay again.
44685123,652488607,,64122357,Rosita,"The listing is better than described, if you can imagine that. We made use of virtually every amenity, particularly the outdoor patio with fire pit. There were so many spaces to choose to relax in. The kitchen was fully stocked with every piece of equipment imaginable. The bathroom was light and accommodating. I'm struggling to find constructive criticism- perhaps the absolute worst part of our stay was that the towels were too soft??... and the fact that we had to leave."
41218952,610646214,,6429364,Sonya,"The Jewel Box is such a wonderful space. It was perfect for what I needed. Joline added lots of sweet touches and it's filled with cheery colors and great light which make up for the daylight basement vibes. Kitchen well appointed, comfortable bed, and kind host."
34287681,523517712,,64313188,Joe,"Place is nice, clean, and pretty spacious. Alyssa was super responsive and the check-in was painless."
18121270,144423583,,64341987,Dustin,"The place is nice, and comes with everything you need. The kitchen is new and well stocked with all the essentials if you feel like doing some cooking. Everything is connected with fast internet and the TV is setup for Netflix and HBO which was a plus. The bed was very comfortable with plenty of pillows, etc. And having a washer and dryer in the spot was great as they got some use.<br/>The neighborhood is quiet and nice, a little south of downtown (about 5 miles) and some of the other area neighborhoods, but Georgetown itself is a lot of fun. Plenty of restaurants and bars, and every place I tried was top notch. Also, it is a short ride from the airport which is real convenient as you skip a lot of Seattle traffic.<br/>Would stay again."
2710274,11630676,,6439972,Adam,"Sheryl's house is located a short walk from the main drag of Wallingford. I was able to easily walk to my work right near gasworks park in the morning. The place is a work in progress and has a cool feel to it. Although I was quite busy, Sheryl was nice to talk to when I had the chance."
38218485,532977804,,64417116,Jacob,"Anita’s place was far better than expected, the location was so close to everything you want to see in Seattle. The place was so nice and cozy, made you feel at home, highly recommended"
40373705,3.98E+17,,6441752,Jemma,"My stay here was great. I worked from the tiny house, and the Wifi was definitely strong enough to support that. Stefan has put such nice touches on the place, including a beautiful patio setup. The neighborhood is quiet but still pretty close to livelier areas. I will definitely stay here again on future visits to Seattle."
4236723,21188096,,646435,Christopher,We were the first people to visit this very centrally located space near Ballard. They did all they could to get it ready in time for our arrival.
29384355,352802247,,64649694,Whitney,"Beautiful little home in a wonderful location. Great street, quiet, lovely for walking around. <br/>Easy hosts to communicate with. Comfortable beds and everything you need in the kitchen for preparing family meals. <br/>Hope to return one day."
11497199,70036469,,64841012,Kim,"The apartment/home was BEAUTIFUL. It was very comfortable and had small touches that made the trip easy. The home is conveniently located to nice pubs, little corner store, and a couple restaurants. It was also very quiet. We'd highly recommend staying here. <br/>Bus line very close, or take a cab, or just walk!<br/>"
13082625,86423330,,64936323,Kelsey,Andrew did a fantastic job of preparing us for our stay. Not only was the view beautiful but the house is in great condition and very accommodating. We stayed there while on business so we really enjoyed walking to University Village. Great place and perfect location!
17221609,132084741,,65153099,Heather,"<br/>Kathy's cozy loft was a welcome and peaceful place to recharge by the ocean. I had everything I needed, hot cup of coffee, hot shower and a super cozy bed. Wonderful garden patio and beautifully decorated. Even was treated to decadent chocolate's for Valentine's Day. Slept like a dream! <br/>"
1219691,5358239,,6519545,Siobhan,"I had a great first Airbnb experience in April and Mike's lovely cottage. It is a beautiful blend of the old fashioned coupled with modern updates throughout. April left an abundance of food, more than I could eat in a week and then she left me to myself, which was great!<br/><br/>The house is bright, sunny, and quiet; great for a couple or a small family as the neighborhood is vibrant and friendly. Every room was very clean, well furnished, came with loving details in the decor/book choices that made me feel very much at home and very comfortable. Highly recommended!"
1150519,5581507,,6526379,Juha-Pekka,"Since this house has no reviews yet I want to share our experience!<br/><br/>We (our family, kids 5 & 8 years old) just had wonderful two weeks vacation in Sarah's and her husband's house. The house was exactly like in photos in a really nice old Ravenna neighborhood about 15 blocks north from University of Washingon. <br/><br/>Sarah responded very fast to us and was really nice and helpful. She even invited us over to a glass of wine and tour of the house the day before we moved in as we were already in the Seattle area couple of days earlier. It was nice to go through all the practicalities of the house face to face and to meet the nice people who actually live in the house!<br/><br/>The house itself is a great old well renovated house. We especially appreciated the hardwood floors and the great kitchen. Instead of eating out all the time it was nice to just walk to Whole Foods (4 blocks away) and buy groceries and prepare food in the well-equipped kitchen or with char-coil or gas grill. Also the washing machine and dryer were useful for us. The house has three bedrooms + sofa-bed downstairs in the living room but in reality it is best suited for two couples or a family like ours. <br/><br/>I think the only negative thing with the house was that during the rare Seattle summer heat wave (we had max 89 F) the upstairs of the house gets quite warm (especially if you forget to cover the roof windows in one morning) as the house is old and does not have air conditioning. We are used to this with our summer cottage in Finland but for someone who has lived his life in a/c house: Remember to cover roof windows with curtains in the morning, it helps a lot!<br/><br/>Our kids appreciated the fact that the house has a good entertainment center and a good Wi-Fi network where they could get their iPad games working. Also the neighborhood Cowen Park playfield (in Ravenna Park) was their favorite in addition to swimming in Green Lake (10 blocks). <br/><br/>There is plenty of restaurants within walking distance, a good Whole Foods grocery store + regular Safeway nearby. Good upscale shopping mall University Village is 1 mile away and you can walk there via Ravenna park. The house has an easy access from I-5 and in good traffic conditions downtown Seattle is just 10 mins away by car if you are in a hurry. The bus line to downtown stops just one block away from the house and takes about 15 mins. <br/><br/>As a frequent runner, I appreciated the fact that the neighborhood is good and safe for running with good trails nearby (Green Lake park or Burke-Gilman via Ravenna park). And finally, since this was Seattle, the nearest coffee stand, Cowen Park Coffee, is just one block away and has really good coffee!"
7844098,9.56E+17,,6528972,Ruth,"This is one of the best Airbnb I have stayed. Jeff and Stephanie are great hosts who are responsive, pleasant, and very accommodating. We were so impressed with all the thoughtful details they have put in the bedroom and bathroom. The place also includes a well-equipped working space. The room is beautifully and tastefully decorated with with framed pictures, live plants, fresh flowers, etc. The bed is comfortable for two adults to sleep in. The bathroom has everything you might need and more. The mini fridge is filled with drinks including my boyfriend's favorite beer. There was a nice bottle of red wine on the table, as well as chocolate, tea and coffee. It made me feel like I was in a luxury resort. <br/>The location of the place is excellent. It is safe and quiet with easy parking on the street. There is a nice grocery store Metropolitan Market two blocks away. The Discovery Park is a few minutes away with one of the best views in Seattle area. We absolutely love this place!"
1171574,5027514,,6531938,Wei,It was my first airbnb experience and I happen to be the first guest at Phil and Andrea's. The house is lovely and neighborhood friendly. Phil is very helpful and warm-hearted and keen to offer every help I needed. I only met Andrea once but he is also very friendly. It was a wonderful experience.
36201648,596421879,,65414150,Andrew,Awesome boutique hotel. Clean and quirky but nice place to stay. Included continental breakfast and comfortable bed and room
36316902,483655711,,654265,Ippei,"Awesome spacious place to stay! It is very convenient location- we walked to the supermarket, restaurants, park. It is incredibly spacious with lots of natural light filling the rooms. Nice change to have a kitchen as well. Would stay here again!"
13825056,85114319,,65515184,Connie,"Stacia was very welcoming! The space is quiet, peaceful and very comfortable. I very much appreciated the added touch of having tea and a very comfy bathrobe available. The location is easily accessible. I slept like a rock - it was lovely and I will contact her again when I return!"
23700108,295052603,,6559860,Dillon,Best service
39748737,586391682,,65651582,Jenni,"This space was very cute, clean and cozy. We loved the tiny-home vibe of Jim and Anjelika’s artists villa, its private garden entrance, and excellent location. Jim was very hospitable, easy to reach and gave us a thorough introduction to the space. We stayed here on NYE, AKA a very cold and rainy couple of days in Seattle, so we loved having a fireplace plus heated floors in the bathroom. The space is very bright, but with the option to dim all the lights. In the mornings it was actually insanely bright due to the ginormous skylights! The fancy shower was a water works adventure. The only thing that was missing was some washcloths and maybe a TV, though I did admittedly enjoy being unplugged. The back porch was beautiful for seeing the sun in the am. Wifi was a little wonky but I got it to work on our second day thankfully, since I had a little remote work to do. Overall a lovely experience. Would definitely come back."
4165554,36810391,,6570306,Saumil,"I only interacted with Melissa on the phone. The apartment is safe, but it needs upkeep. Carpets are stained, there's a smell hanging around. Basically it needs tidying up. Kitchen doesn't have a microwave. The weather was quite hot the weekend I stayed here, so I ended up buying a fan and leaving it behind for the guests. Melissa was nice enough to waive off my $30 parking fees for the cost of the fan. The internet access was SLOW. Unusably slow. Melissa gave me another WiFi ID to join to, but even that was congested. I ended up using my mobile data pack instead."
25170755,291420817,,65794375,Abigail,"Book while you can this is a real GEM! Located on a beautiful tree lined street , surrounded by stunning homes. I felt like a true local living in a tucked away (luxurious) studio apartment. I travel often for work and enjoy staying in well designed spaces. This is one of the nicest Airbnbs I have had the pleasure to visit. A true bang for your buck! The hosts are amazing and really go the extra mile to make your stay comfortable (while giving you plenty of privacy). I could easily live in this space. Location is to die for...<br/>Wishing you both all the success with your Airbnb hosting experience . Cheers and thank you for the wonderful stay."
49262712,759353859,,65824510,Stephanie,"I had a wonderful stay! The owner responds quickly, is super informative and the check in process is very simple. The room is basic but cozy. The bed is comfortable and clean. I will say that at time I found myself a bit cold but the comforter was very warm. The location is excellent the bus is a few mins away and you can get around to most attractions without a problem. Gas Works Park is in close proximity you can take a stroll or ride a bike like I did. I would suggest if staying here to go with room A it’s more private and secluded from the other rooms. My only issue with my stay was that the comunal kitchen and bath were not as clean as I would have liked and messy. You can definitely tell it’s shared so if u can’t get passed it, I would recommend. This would serve best for people staying/traveling alone, I didn’t mind it as I was barely there. None the less the room it’s self was clean. I glad I chose this place as my Seattle stay."
51172803,6.02E+17,,658607,Andrew,This is a great place to stay. Great location and well appointed apartment. Host is very accommodating and provides excellent service if any issues come up. Ideal for short-medium term stays.
45651180,710290236,,65897875,Stephanie,"I absolutely loved staying in this gem in the city! The thoughtful details throughout the rental were amazing..so artful and beautiful. You would never think this was a basement as it’s full of light and it’s cozy at the same time. It's also located near two of my favorite neighborhoods in Seattle...Ballard and Fremont...both with great shopping, restaurants and markets.<br/>Shelli was super helpful, kind and communicative which I really appreciate. I definitely plan on staying here on my next getaway."
20970073,197990804,,65984787,Kara,"This was the best airbnb I have ever stayed in and definitely one of the best places I have ever stayed in. Vay-chee was very accommodating and kind making herself available to our needs. The studio had everything we needed and more! With a petite kitchen complete with tea selection and snacks, a cozy bed, books, and board games. After exploring the beautiful city of Seattle we came back to magical garden lights leading us back to our room. I will definitely stay here again! Highly suggested!"
30113499,352040189,,6600640,Ajit,"I stayed at Mindy and Jay's place over the Thanksgiving week. I thoroughly enjoyed staying in the AirBnB - it was quite comfortable place with all the amenities I wanted. Also it was quite private, so I could go in and out easily. The neighborhood is pretty amazing with lot of restaurants and also the best bakery in Seattle - Macrina just few blocks away. I will highly recommend this place to anyone coming over to Seattle for business or pleasure."
50197031,770641057,,66140323,Nicholas,Solid stay. “Haunted tiki bar” - Quote from my partner. Would stay again and highly recommend.
12233882,74552218,,66163521,Qi,????????????????????????????????????????????????????????The room was clean and organized including all daily use essentials. Easy access to transportations and the price is fair enough. I had a great time living here. I will definitely live here again when I visit Seattle next time.
33878810,461031257,,66215247,Arayom,Hadi is an awesome person and host. We really enjoyed every bit of our stay. The house is great and clean as well.
6813623,35971962,,6660762,Elizabeth,"It was a fabulous experience being the first tenant of this wonderful house in Northeast. On a quiet street with a beautiful, private front and back year, the house felt peaceful and relaxing. There is plenty of room for 5 in three bedrooms and two full baths. The kitchen has high end appliances and a granite countertop, with all of the amenities if you like to cook. Anna was very responsive , and the wine, chocolate and bread were all wonderful welcome gifts for our stay. I would definitely rent this house again on a future trip to Seattle."
1716901,34158406,,6669757,Thomas,"Candace's place was clean, convenient, extremely well located and very easy to check in/out. Overall, a great stay in a great neighborhood. Thank you!"
25736941,278338017,,66752175,Caroline,"Great place! Very close to downtown, maybe ten minute drive. In the area all walkable: bakery, delicious restaurants, nice salon, boutiques, two parks with great walking trials. Win win! Another area of Seattle that one should explore!"
22195572,221514189,,66781738,Hugh,"We had a fantastic stay in this beautiful home. The house is so very clean, comfortable a equipped with everything we needed. It was the perfect place for us to spend the holiday. Seward Park is gorgeous. You must walk around that park. We were also pleasantly surprised nearby Columbia City had so many great restaurants and bars. I would recommend David’s place to any traveler. David was also very easy to communicate with and Check in was very easy!"
12249990,70309877,,66820219,Maria,This place is fantastic. It's walking distance to downtown Fremont and the front porch is a lovely spot for your morning cup of coffee.
34575757,508377193,,66831258,Jobair,Great place to stay!
35002263,519508739,,66833135,Marius,"Perfect and cheap place to stay. Just 20 minutes from Seattle downtown with public transport. Bus stop is just 2 min walk from house. Karen submitted all the information needed very clearly and made everything very easy. There is everything you need for short stay, couldn’t get better than this! Thank you!"
48041670,732978957,,66836945,Nick,Amazing place and an awesome host goes above and beyond
19619980,176826440,,66931675,Thomas,"Nice house , great sun roof, polite and helpful hosts."
8524349,48963890,,670729,Michael,The place was great and Jeremy and Rachael did an amazing job at responding to messages very promptly! Also great location!
13712209,83142781,,6714551,Derek,"Jacki was very respondent to all my need, the place was nice and clean, and was walking distance to many bars and fabulous restaurants. They made sure that I had everything that I needed for my business trip. The house was quiet at all times nestled in a beautiful Seattle neighborhood."
45424236,5.31E+17,,67150016,Michael,Amazing townhouse in a great location with good amenities. Check in was easy and Natalia was quick to answer and help out. Would stay here again.
6937492,38787774,,6717012,Suzanne,"The house is very sweet and it is in a beautiful location overlooking the sea with mountains in the background. It is very quiet but also easy to get downtown. Greg and his wife, Barb, were very friendly and interesting people. Great hosts!"
48447536,741292583,,67385826,Rachel,"Everything was as expected and the host, Craig, was very kind and accommodated our early check in request."
6.21E+17,7.11E+17,,67500109,Karen,Wonderful apartment style stay with beautiful views of Seattle! Fantastic amenities (the gym and pools) and in the heart of South Lake Union! Would definitely stay here again in the future and recommend it to others.
12359179,89978192,,67606123,Chelsea,"Communication was great; the host was very helpful and responsive to any questions we had, even while away. The home and it's amenities are amazing. The location is great if you're looking for a safe, quiet neighborhood with shops, restaurant, beaches, and a view just about a mile away. Just an absolutely awesome experience."
17483515,166177289,,67637017,Julia,This is a beautifully finished suite with a lovely garden access. Was glad to see the Keurig with the mini creamers! My 16 year old was comfortable on the pull out. Patrick and Martha were friendly and helpful- directed us to delish local ice cream.
49573435,756725477,,67649330,Tim,"This place is truly amazing! It's brand-spanking new (we stayed in May 2021), clean as a place can be, well-stocked, perfectly located, and Jared is a responsive, communicative host. But wait, there's more! The rooftop has wonderful views in all directions, a hot tub, Solo stove (fire pit), BBQ, string lights, and a great set of outdoor couches for lounging in the evening (or breakfast in the morning). If you're looking for a stylish, modern, clean home base in Seattle, look no further!"
44153528,753745778,,67656335,Shelley,Khynna was wonderful and offered to help in any way she could to make our stay better! She even left us a unexpected welcome gift. As for her home it was beautiful and sunlit with a gourmet kitchen that spilled over into the family room which extended into a spacious outdoor patio! <br/>A perfect retreat.
23702661,276776486,,67660326,Darton,Beatuiful place. Awesome hosts. Highly recommended!!!
